8,86790061
13,24465259
0,194740696
4,779739955
2,898028306
4,029455985
3,274282714
7,041679892
1,716089072
2,643685508
4,482076881
0,955070679
6,298043038
1,974361595
1,28020662
10,71104152
2,61845112
9,052293696
5,487360446
4,69186073
3,460050741
3,861693694
19,70130645
6,374221993
1,732933057
9,435649097
4,342064731
21,53381408
3,190605621
4,363067348
6,685195477
1,749541478
14,58781476
6,397293789
3,487145823
2,939174351
3,839606654
6,52735071
8,179520305
4,847830727
3,584625444
4,081097975
8,825773773
6,598293939
9,579961446
13,53256
0,724554294
3,72698449
0,286102277
0,96525494
16,18910624
3,326069725
1,491813554
1,590543727
2,154619051
4,593097394
7,262936871
5,16220941
1,149342875
5,749250338
8,200054707
9,007580449
6,065988722
6,401373812
2,504143513
3,087575063
7,415980767
3,958898228
8,320295545
1,241627159
5,383627738
3,293878167
11,96267883
10,10583903
16,55462231
1,353885099
6,806570545
7,062499078
3,36390391
12,46185955
4,508951065
1,994208198
5,997070281
12,99116774
7,586575319
3,508906838
8,903786012
7,150368784
4,46644326
2,975217016
2,425193444
0,299756156
7,515175766
1,983964879
6,243883939
1,093158353
4,631555763
4,985751103
9,867960382
11,21239613
1,379011592
7,920363643
4,907999263
2,795685808
7,810056295
3,202280793
6,143651038
12,41972919
0,613336433
1,163623734
5,332397291
8,586426339
3,986864499
2,289231892
3,88493996
5,623712926
5,94911454
3,681511031
3,336278799
4,513838248
1,920629845
8,010517335
1,491320818
15,66719819
3,150126187
1,374046216
10,00002348
3,570972347
7,780634061
8,552070483
3,218536323
7,38069305
2,598477089
2,520349163
0,843348471
8,245297709
4,687153243
7,102733339
2,198378735
8,292033158
11,47580805
5,405712311
13,36548677
3,057764162
5,964866176
8,363210144
1,861391264
3,676053362
8,722722462
1,971989709
5,200859896
4,933705083
1,516214284
2,279509346
9,241266551
4,224102407
2,78842356
3,414047279
7,820392641
2,373042791
3,219173968
8,784104996
11,83844417
3,980392381
3,821176402
1,77947797
2,189892523
1,145071473
3,818470397
3,762209649
1,964349551
4,46208454
5,504952108
2,338927838
8,949035955
3,36807016
3,555540364
1,977581809
6,220267718
4,007423668
5,263726127
3,331044021
0,993776286
5,072589778
6,952312388
1,018956727
8,970918529
7,275039139
8,261968306
9,733614114
7,254367619
7,21867323
1,983001096
6,747959208
4,099840677
16,85924304
6,910256942
5,949197053
7,960779535
9,361383599
5,859661396
3,990370541
5,522196737
2,354796424
4,873013428
3,032972881
0,773449117
3,819214569
10,7600158
8,790558449
1,463365376
13,51600695
4,687433403
9,113957839
2,660555942
2,519031478
2,103791021
4,384318485
13,22843373
9,358181301
2,269981802
7,689207887
3,10118458
9,508964083
5,919478169
0,599201469
4,630796487
8,741375849
13,13669727
7,601129288
1,289692252
2,379522376
3,818055175
10,89543317
8,097497882
11,2121361
2,001336233
4,414709049
3,803485446
6,094130306
0,798397334
3,573848418
2,690626661
5,197247917
2,003355586
2,209369858
5,177050011
1,354232946
2,826485658
0,235961816
1,231516438
2,101002254
6,808452157
7,22588017
5,85495752
6,81984729
3,761293567
5,152528772
9,603088251
9,315141506
13,60857253
14,42105424
7,467355335
6,839686898
1,848348339
1,957272083
2,324518001
3,510985005
5,139449179
2,690464538
8,997159805
3,03351293
4,392564277
6,860736528
15,53766087
8,280172034
3,442080509
7,281519954
2,777896975
3,838576971
2,0132828
7,711680544
12,87121788
12,65051333
11,11483217
5,307614391
0,51141187
3,836991831
13,75584461
4,551753692
0,845432406
8,806054498
0,777195624
4,143278057
4,414879914
5,193800833
10,02315898
6,068209682
7,613215014
8,272781514
14,42581605
3,310134203
0,927905778
4,524998813
4,050563035
5,142818775
12,97745089
0,851251874
4,015765743
4,603050853
4,907054727
5,544693749
3,236694943
5,43072827
10,19982187
5,787917746
3,31113649
9,200636845
1,985850213
6,361919265
18,78323704
4,740257889
9,171243851
3,87889968
12,08405328
2,192672507
6,195181067
4,234870085
1,138784953
4,792065368
1,929734717
4,919636506
3,179809117
1,562703846
6,970224714
10,84326065
1,638041437
2,134314437
5,54911493
7,687302091
11,60390652
18,23538837
1,202171839
3,634903159
2,703432929
14,02582915
1,762153578
2,950393796
0,8530287
2,245635874
1,619102543
5,837582645
9,586356953
2,268362829
3,361930665
5,728100995
2,951229896
8,292682336
6,222741332
7,104454121
6,671509162
2,519610316
3,833812013
1,684602939
3,614277264
6,387280754
4,160632867
6,50722688
9,108354816
4,830507794
3,472877067
18,7847461
11,3168783
4,820008818
3,558370973
11,92092016
4,081137696
6,936649151
9,9976083
4,429119573
6,600884902
16,1141638
10,12997897
3,729636259
2,813541734
5,675556258
4,036070639
8,436459799
1,232301248
17,07752552
0,984981592
5,13251921
1,635374084
10,23260571
4,452557872
2,184041956
1,681243914
4,84680986
7,253368595
8,936322248
4,920265025
10,05461738
8,00716243
2,842959282
2,742136938
4,612393753
12,71419668
2,525346402
6,476771768
3,796418291
3,428282854
2,115113275
0,885921063
0,308956434
22,16998048
5,190489035
2,036973273
4,100409773
8,183067411
5,860025953
7,492913093
6,679377995
2,968237658
9,019875741
0,830627957
8,201996812
3,084694454
6,935273159
5,050267005
7,072886332
1,24204071
2,536742043
3,676697327
6,960641544
0,677372001
2,275930227
3,043155818
12,49896934
4,486166886
3,975082791
2,195869319
5,57790534
4,718561651
2,343556566
15,79219173
3,023422902
5,147779478
7,365477562
5,484398724
5,912981913
1,883881441
2,366032403
3,780498661
8,193314112
7,053246788
2,897632
5,606970134
0,934758329
5,02888947
8,22463929
2,834302294
9,461488752
11,82556475
0,619737545
8,599251901
6,117788454
4,287065358
8,681304525
5,749959493
2,565764705
4,849581255
4,719167428
4,688909804
10,82387137
6,64742124
6,755477892
9,152530406
6,39095033
0,344233403
3,41866178
3,314507668
8,635018288
3,653693972
1,470263039
8,522882098
13,50474268
9,603180081
9,539621315
1,085162216
4,222515145
0,315254461
9,442491316
7,485420281
2,74722169
9,042691484
6,149877914
9,481888963
3,91738926
8,874037436
2,234408659
3,537026629
4,47933857
2,391354898
1,920639982
2,033710618
1,174693269
5,618402126
6,624879035
6,260924656
3,812984572
10,27960749
1,784325937
5,818666129
3,591825553
1,933714177
8,596476837
4,561352278
7,351319573
1,745093342
10,62516509
12,04796497
2,964189214
2,299757457
2,158776197
7,305942916
3,879890309
0,602398366
15,9903177
4,748913737
5,889106721
3,920703805
7,798216253
3,27054793
6,509679767
3,04532341
1,642131065
14,24736496
7,639549429
2,079682153
1,574048838
1,714590413
11,37089529
13,58687408
3,145064885
6,787922769
7,973620901
7,228881865
1,328793534
4,933417167
14,37515327
7,531924474
4,67842845
3,719265732
0,721445729
1,139572887
3,404621486
3,355242621
15,94715735
4,597859436
15,09595537
1,724017991
1,779572481
6,09554704
3,589977485
1,239771387
3,981667893
4,907475558
1,276170312
3,917184696
9,549688771
6,538632089
3,701116093
10,43173527
6,438948894
4,549267698
2,862128222
2,106235794
4,805339457
6,456530873
13,28700102
12,37234195
4,424598587
7,279686067
8,472358506
1,647847419
2,102418505
6,647182974
4,618395987
3,073166528
2,112274003
4,51880827
3,12201419
2,805148468
5,9577949
1,579921153
3,427771996
5,170212458
11,89556531
15,96738179
3,848797696
6,193080811
6,557795947
11,06215924
1,232584226
2,78953523
10,23141782
3,533746814
2,610408641
9,076569515
3,741206869
2,477557803
2,694628992
1,950830184
7,388666577
7,373048288
1,611821496
5,120227196
4,171737084
4,74364971
0,886078787
5,886162864
5,84349464
3,246580412
11,55264797
8,369677121
2,668089169
1,772193551
3,622294669
4,035555701
0,352206566
1,25359835
6,772324112
2,024842799
13,80343927
6,478941093
1,123697038
10,82972189
12,58776203
4,278983752
6,98662745
4,556081545
3,284294724
14,00159915
8,854165207
4,683836981
9,295342574
2,813861233
4,915836315
2,249472624
6,703360587
6,198255383
8,216477368
2,003093639
1,289149312
4,653850164
4,658837179
8,471834777
2,705346956
14,22648571
5,690723844
4,233767854
2,005339842
7,133674898
4,403455255
7,989425979
11,84288134
2,745280278
7,477885319
5,050633162
8,487915925
4,249711785
17,88922802
1,451709164
13,12408397
7,216056378
2,797897453
13,22918488
4,051849629
4,978506119
2,655499752
6,531158821
3,469453721
5,251684873
16,97696141
4,490483654
8,545525661
3,644961656
2,58046332
1,164819502
4,67350697
14,56231235
2,261123441
9,108088652
6,080640334
2,394266845
6,534230046
0,698574036
4,903485518
1,098467979
1,461946245
7,687836853
5,881451631
4,587897813
5,652650303
6,766261699
7,510074595
7,372568176
4,573530393
16,5892804
7,148312098
5,218518416
6,714271242
1,66273299
7,154831148
4,296676999
3,051733968
24,41433206
3,727537639
3,883909503
7,573170169
3,733552799
4,823701214
2,618136383
8,199028082
2,626941419
9,465079348
8,518016952
2,595065646
6,18499432
13,2081724
4,36333819
10,3058622
5,562943752
10,25184109
5,694707502
7,134217207
8,600626553
5,12368775
2,982112983
9,769575611
2,545960892
15,63684077
6,732004368
3,689436069
4,767191815
7,156962875
4,208605763
11,76534189
1,143926349
14,91064164
7,389935358
3,413632224
7,759370687
10,48424695
1,068038373
2,430232703
3,380504234
12,48717616
5,688758344
6,561221985
10,88636057
2,674925045
8,124684169
6,463870105
3,143681629
5,98703955
4,636879989
4,499945475
4,863341804
6,261840687
5,463217261
1,652721942
0,298436902
2,107637098
3,912135992
5,560756457
8,989153465
9,152113756
5,7114114
4,030166317
7,353892564
5,644147252
9,081183417
6,585304734
2,015391158
3,420220292
17,7560421
2,793927726
6,211685935
3,402521987
3,225260025
11,50794591
6,897165109
3,175040921
10,28646764
8,106109173
5,256840255
0,995462171
3,733328073
1,306478298
4,287236749
6,228729306
0,468511039
1,139373618
9,308180941
0,693744577
19,19563888
5,171954748
1,842552636
2,996526205
6,086199746
2,031383059
6,017702691
6,139707408
4,40488317
4,630224139
0,782168267
2,914656771
17,17526997
23,3549554
11,68249944
10,82956088
6,631541556
3,118471017
3,268888643
14,24770782
4,770010937
2,086819642
6,953305832
19,82129016
0,607484581
3,613462085
5,805223533
5,034749476
3,529453332
4,131800945
5,926941112
6,347708284
10,7250761
8,392831154
3,17283475
8,940940685
13,21123901
3,52533068
6,890220229
0,609650904
2,677286504
2,186218305
1,353265001
4,896786611
1,666166359
4,488388595
6,006727832
1,314592596
3,386446784
8,936005843
10,39577708
10,15350846
1,078647559
3,47402834
8,119772468
5,418290705
5,19661232
0,178891097
15,02277706
9,079494702
10,84602876
15,51974326
10,35153191
2,098352741
2,671923133
10,93104526
0,428802086
5,573540134
3,441397782
1,270374263
3,533986373
1,372844168
5,830505495
1,631190041
11,61943996
2,975610144
2,47966182
1,393568621
1,538714029
1,497101796
13,53101993
12,17380145
19,27127722
4,537460809
9,657766422
4,86000089
0,332974307
4,047913351
4,457821168
1,287839047
10,05133701
11,06228568
6,618233255
0,891619359
6,780954289
3,438445564
2,010441484
12,49331985
9,528957945
8,951828262
6,2167362
5,029563061
4,960829649
2,11341635
2,438295373
12,26500795
5,63598492
1,664075754
11,21498548
3,563960255
1,046615712
5,38435705
4,971571084
3,393110795
2,806144345
4,999604656
2,994486486
12,01402322
1,037073461
3,704752368
2,686918694
5,245170897
5,218485865
4,486819705
6,475349641
9,796581459
8,625942953
0,497748823
3,234962103
0,348112502
9,183466556
1,576822439
8,301130458
9,357369358
11,10177249
7,572000668
10,09253689
9,217452556
7,127494588
4,459941544
7,523532223
1,492709811
2,194547105
4,618618341
0,581612481
9,021238214
6,16235882
2,190657348
3,928911673
4,760003146
13,24577527
3,903566418
1,010204909
2,164718187
5,402321828
7,456815816
7,602012111
6,967545776
5,848914551
2,604898189
4,120553259
3,899448014
2,40629451
2,958430111
12,9435685
4,047253525
5,976704823
5,748760118
2,821160293
5,268690049
5,464508175
15,64150544
2,334520491
4,5664822
3,095601118
8,891767911
3,473469631
3,260035508
5,542794563
3,890054519
3,738312606
2,414615956
3,618154355
9,133100131
1,901642675
3,696484166
15,53917802
1,985530841
5,485813692
4,052772894
8,488782364
7,486894768
3,906720658
6,264405896
7,390291066
4,496433737
5,666707657
3,680150253
2,513587409
2,816908797
10,73246642
2,760958107
4,730048554
8,094549904
15,37036616
4,835749062
1,099908851
4,987880598
1,680674155
13,10418741
4,968221713
2,821794862
12,59988431
4,698606857
6,931106402
3,924804071
10,88548531
12,84706876
1,815142635
10,37190411
7,026407031
4,072892038
18,03852215
5,73982378
4,927951472
2,111634497
6,156257455
2,931543887
2,902666581
7,786406758
1,061445667
7,781631977
9,67496424
7,04068626
0,941095374
7,123082143
3,711561124
2,437600173
3,599161272
3,499356978
5,773571264
7,013671588
10,59296975
14,14683733
9,353479396
1,223750642
4,633143654
2,164441149
8,844963834
5,457567837
7,703539952
5,135963959
2,467963779
11,74596338
2,946336347
8,038211176
3,113211076
4,001943903
11,56266051
10,05571315
1,38017024
9,064963092
2,778131818
1,88311457
2,531007616
7,832899416
0,515732043
5,226320113
7,753515718
12,5989082
3,603929577
1,806522699
3,297954035
7,109714803
2,09676345
7,193337171
5,573741312
4,159583368
2,171698339
1,763901779
1,992417495
1,92526872
13,89052839
3,452893232
2,760225937
4,624625581
1,198234565
8,923318226
6,541249591
3,91542623
8,337630205
3,188572396
5,850995913
4,849977829
4,846510474
3,913795979
10,78922422
18,26858195
18,89660109
2,755985269
6,291415483
3,719316651
1,702519527
4,065486127
2,146888071
6,095208186
3,032137265
2,851729921
1,573060249
10,57964993
9,940536868
11,2827204
1,586089558
1,893990286
2,864504331
3,191090615
6,675766166
3,410079958
3,14822379
11,56048572
0,788617817
10,63046427
3,655697097
1,252800018
5,136144942
9,938630422
4,634703555
6,939791777
1,567678356
1,9827057
6,888791192
3,59262712
1,321558365
6,599020953
11,46931691
9,772167912
2,292445896
5,361303195
3,380016329
4,911467021
3,94450678
4,460834464
6,783313711
7,776983314
1,845034679
10,13608341
2,578068995
10,26222689
5,639382145
9,612070273
8,930553811
3,729689976
2,674506225
9,822756108
8,388410936
11,846672
6,886824566
5,825461807
6,259034568
5,024430799
2,389906587
6,989780663
4,145419643
3,4733391
5,468888025
1,555183301
3,545905077
3,650267522
17,43434082
1,352759597
10,71829873
1,324144143
5,3568009
1,474553785
2,524945138
2,082074541
0,51387246
5,808305766
1,360820437
11,28855361
2,508219445
2,912957346
12,66135034
1,925257769
12,15744618
1,199413019
6,948527724
0,820008953
3,617430424
11,60234779
5,907286001
1,820688196
3,053573612
6,967289278
4,696058309
17,81449806
8,332274166
4,691694255
2,706271849
5,761744482
2,759244346
5,11531616
8,361390656
0,495440357
1,347849266
15,9041815
0,326082515
3,501204586
5,026707688
0,480890584
9,099578323
1,569964093
9,982557074
16,07436882
1,000595433
4,935396827
11,37270934
6,219264959
9,590322406
6,964739703
6,466944122
4,039611895
2,988597057
9,669912843
7,109559089
3,71263616
9,107849406
7,627957547
5,638117038
2,295168355
3,666894984
3,54790884
4,381571217
4,869717878
3,443441458
4,954544696
6,029244345
1,229504939
5,418765845
11,72186088
2,539119212
3,765874636
3,16249292
5,110143915
5,398131686
6,050931904
4,188484175
10,79172117
0,918749628
0,101404785
5,271477219
14,5399971
6,1327132
9,629139576
1,995886371
10,6492879
16,70401286
10,1861107
1,795159221
9,666771068
0,756020607
0,69114107
17,17730341
12,89189207
4,489084423
2,678837198
6,367227514
7,265979633
5,714645654
1,739678317
4,716435938
16,82650146
1,466189425
12,90531977
8,839784729
4,080480574
5,336666791
9,221719688
2,35151716
2,935428205
2,052890408
2,181735065
3,139107123
1,143288012
4,855279072
5,835671457
6,12928114
4,340641241
3,321537169
7,844857695
3,212901674
1,236071799
7,046707683
5,184473693
8,610796436
2,129366604
10,71832562
5,911847673
8,720651936
3,512561989
6,867524299
5,562623333
4,936451262
5,564158387
2,674700628
4,766410024
6,224555594
3,204840685
2,793648106
9,320374582
9,915397927
9,112934209
2,069603308
2,518691097
4,13845265
5,437581485
3,517691491
14,47767803
10,80131934
12,8518388
12,45040518
13,2632188
1,034997255
1,757445317
2,091488992
6,404791137
10,73812335
1,929082316
8,30794446
6,912992306
2,980915498
1,292645594
12,82738758
0,735723349
2,076184202
1,399992427
16,8889707
9,456319081
0,903771786
2,007881355
4,415134601
5,945148656
6,932280584
8,516919267
2,56860654
3,643612628
8,920874615
15,12156875
2,811701459
12,42879215
1,492678028
1,708068179
4,10373595
3,438982036
13,10117564
3,388944883
11,38727444
6,44406769
6,995418372
5,357936272
9,198350186
0,436414945
1,633809805
3,638022767
11,08555581
16,16859579
1,271459898
4,299919282
0,594133817
0,889651615
1,870321016
1,68664192
2,635544586
9,778566744
1,419618978
3,850758238
4,672348133
27,29932096
11,60605197
4,751740362
9,638950548
7,89392389
7,460087731
1,08621484
3,271318703
7,355578647
2,167136959
8,180621615
7,356614157
5,283046603
14,96407102
2,653739874
2,199557249
4,857158337
6,167870788
1,461097165
4,382378293
6,556868117
3,912609218
8,835700641
6,537165926
1,660755215
10,54673911
4,43389036
14,2090364
6,312405515
8,278423439
0,537964215
0,599408544
6,144853628
5,675967052
4,159243034
2,247431752
0,903384028
6,260020298
1,989513121
10,8617952
12,59813571
4,284692629
7,603602885
6,389996699
3,99683258
3,531768723
11,67546504
3,425955325
2,595755418
12,92531765
5,289028405
17,51076907
4,2279429
7,375966007
10,49113047
4,867519691
3,130989333
2,96930221
2,944795874
5,378250045
15,16290044
4,826900506
8,241769705
8,017395443
1,710740591
9,736114129
2,862715487
2,765788271
1,788098805
9,622914157
8,397673761
6,919924015
5,26883784
4,851986707
1,22823209
8,049975629
4,3743905
3,46371664
3,083616492
5,434707775
9,767586006
8,046567375
2,037662331
13,09442301
20,94290992
3,20720127
6,403695256
20,47591528
4,040651269
4,005819815
4,940544122
5,588367169
8,452603642
1,738993725
4,221531938
3,404680638
9,212177765
1,456045255
3,390513623
7,378995393
3,533713951
2,62297891
5,037575026
5,888601422
10,03108927
2,083813408
8,743113689
0,86130092
9,15994036
2,146070972
2,595668701
3,579636132
6,334332581
2,740323182
2,586664611
3,305209062
5,19254005
3,845944028
2,55751542
13,22560892
9,411454711
3,310393208
18,75910324
1,280757516
7,098319779
4,457270695
3,319324409
7,023942559
9,994093641
1,027698117
0,969768909
1,20654657
11,01430311
5,81927776
18,11170322
0,990000731
7,42612812
4,218525003
0,461636587
10,18629909
3,112254293
5,200256446
2,55495684
5,287413112
4,061557424
6,463618916
7,393888986
14,42962119
10,07660788
0,714012968
3,921169011
0,641261581
0,523583187
1,085146474
1,972577592
5,003824225
24,18588631
16,88826317
2,34723635
7,222760281
4,191625732
1,721874742
0,437276594
0,642675093
9,758359996
1,178162235
3,706418743
5,427841846
1,06525956
7,657245827
5,050099076
2,085315944
2,974379446
10,16842938
1,639530529
5,294096635
8,910685693
2,30852749
3,550473599
1,449777651
3,779127167
5,22271236
5,947033126
2,535820931
2,120532403
9,147828636
4,199483059
2,358390049
12,52858784
17,69053458
1,520226419
11,36196354
1,498437517
2,75551778
4,430437921
3,774941068
3,98242277
2,54141563
4,743528819
2,870734503
4,836250082
7,052638163
5,723594274
3,248673661
4,445629025
6,506043823
3,432220028
0,771527696
20,4922119
6,726127313
2,593233643
10,82886264
5,358352241
1,092708219
4,763867162
2,925242041
0,35264165
3,133952083
12,02254385
4,61877389
3,2444749
0,516478745
12,91826355
2,327122802
8,633947631
3,999163663
4,762172253
4,09508524
1,37238796
2,185288058
2,44207463
4,197545472
1,398421466
1,402177838
3,139263324
2,25184679
5,425371458
10,44332407
7,008206491
5,293679822
8,727054048
4,698397459
6,116837277
11,08451616
7,577906826
5,741608298
8,172267132
13,64849169
5,869177186
5,685264396
5,706003874
18,47955242
13,65798443
14,41697452
3,465060029
3,204477682
6,236219114
2,595038239
10,3630558
6,532812524
6,851732469
20,74056959
6,971970217
0,897416578
11,02926401
13,21061932
0,43068887
12,47190642
2,71495263
1,382259086
3,842623934
6,104787915
5,855985228
2,516570079
5,071536898
5,80380989
5,579417059
10,60272443
4,302179578
5,08945421
14,26031213
4,010754259
2,451339252
2,972304624
3,873795741
10,65351793
2,382579793
16,4557083
2,747135032
5,089983289
6,234693156
13,81374861
1,769965676
5,67296938
15,74333707
10,02937428
2,425247075
10,74179975
1,541537573
6,096273723
7,695006416
5,840483656
3,483860699
3,092958246
6,952913076
8,756128007
7,736648094
1,881676251
9,527037056
5,610304878
4,101677213
1,567074229
1,176111038
11,08433769
8,752402701
3,759830325
4,433274844
2,549903322
5,108447995
0,184362707
4,461737865
7,632477221
16,41450514
2,038056883
4,67038488
4,121998785
6,733314434
10,68440273
8,06380942
3,104272385
10,95316389
8,40291564
5,967461755
7,017909209
3,23096463
3,663823973
8,790510877
1,846074199
1,807550133
4,127189635
12,18823554
2,114747606
2,973509444
2,291038455
4,126546571
11,5433064
6,731151082
11,12113835
3,753643294
5,199257417
10,28741949
7,623255073
9,782156417
8,818522933
3,992622093
5,015442283
6,408978939
3,717419778
2,617581627
1,761393445
11,20478115
2,417416098
3,577677415
8,919512971
2,681985135
5,100924503
12,17153843
10,23505966
5,826660865
3,806776409
4,814605319
4,846852705
3,818845159
11,26834784
4,339864728
13,39811048
7,201609843
3,361231376
5,426750085
8,409980977
16,53566616
3,645806344
6,917869627
11,33682206
7,018518905
3,509282245
8,740485128
3,77707421
5,583058888
3,951835012
5,740719345
12,26321114
4,042145597
18,28048119
9,340855465
3,391617808
17,6233201
1,974204765
6,433140048
2,43856819
1,580366736
5,913210261
5,699981011
4,110224564
5,461298781
3,142234182
3,897628732
1,117016055
11,1154931
1,513858971
11,0184242
5,935398815
6,870566826
2,36359727
2,076469547
7,813002742
10,27500646
8,081615331
4,833405217
7,389555506
8,88659078
2,536413295
8,189815812
8,726751228
2,864152495
11,08725087
1,307694524
11,20615588
7,000073573
2,055754928
9,427245451
1,856368915
5,631327959
2,602709623
0,856202344
15,37388011
1,387183157
13,39428827
6,481250362
5,955554645
10,63446699
6,480975594
11,19176599
2,465156029
1,628425154
3,863768416
1,750742362
2,698153547
1,050466308
9,805967418
2,113980708
2,181444014
5,331411998
1,33539325
1,638084208
6,088241428
7,024505044
12,2719148
1,451605276
1,590159887
2,005182401
3,440234033
1,154594569
9,429189407
2,945088872
6,076196964
10,39787869
3,980969799
2,779606145
11,30151441
3,145780784
1,811420774
3,700279166
10,39304476
4,136607515
12,82354816
8,003335715
3,44046813
0,67337785
1,578218689
5,025330126
6,518467027
8,377106321
7,1018365
7,40028145
11,02183076
7,177593053
13,93320647
1,607694024
10,1758244
1,284646772
14,66159483
5,704881874
4,299233456
7,704611683
7,721990185
1,16393271
1,142959524
10,0870004
4,715683209
4,720650966
9,555783766
0,973730569
3,339980244
7,555951709
7,959949071
1,404795993
4,782783284
6,668010962
13,31073029
1,831656213
4,187634018
11,21426445
8,174386642
7,096200958
4,319993125
2,659155768
1,25831583
3,565378487
5,714193127
6,489323662
1,164192566
16,48030359
2,412869668
9,515141603
10,50495187
3,963592424
14,97776972
2,734629147
1,096857509
8,605088295
9,755134495
16,09276849
3,831575229
9,780202131
4,918653124
6,227620255
16,48284089
5,950961413
3,181500348
15,55376746
2,239600828
3,549073277
9,009078901
5,672109445
2,239100093
6,988714089
1,276858173
7,293650468
4,452771575
11,33143914
7,857557622
5,935039399
2,804988235
10,48639904
13,41014682
5,655113388
8,912446231
3,883095045
4,366849764
6,895462807
2,111670137
4,369239958
8,579024935
0,827416005
7,004739969
6,426253774
7,164631218
11,59791827
1,929357525
2,816894101
3,72732426
1,051730289
0,381251613
12,59176604
3,90076077
4,943974098
6,649112452
15,50452914
0,768158769
5,603130777
5,901222505
5,530880117
1,376459886
5,823259059
8,993319482
2,698371291
4,902363331
5,663139881
9,860474518
6,35764293
0,590903225
5,737065197
18,52313817
5,65058394
11,23635262
13,0174928
7,968362736
2,94393981
7,65670769
6,391329297
5,808710713
9,522678735
5,229567261
3,28273835
9,123162178
8,596529363
2,306026382
2,518708752
3,140323488
5,989479194
4,672586601
1,497752448
2,788852794
3,171256915
6,837824179
10,16075176
7,105291433
5,368776579
6,567327818
10,18145281
3,723045296
3,339579777
3,963728093
5,13541737
4,533625428
6,677746143
1,471359014
5,798162516
6,595800582
8,192852962
6,821736647
0,610723771
5,092981578
4,717880581
5,690126992
9,58814865
2,507273106
3,279621905
5,72866522
6,273875564
5,398848514
9,686746276
2,609655699
5,206525782
1,494291394
13,53958206
6,487075798
5,91616585
1,867727396
8,706216333
13,65672646
11,11626007
3,370885976
8,883022131
4,038022263
4,874782569
2,044292533
9,028864557
5,348386713
7,040497312
7,640248407
4,080688854
2,174259428
6,256471378
14,20402902
1,056240442
3,061818614
9,744008825
5,181507982
5,484681372
11,79363785
4,651425772
15,99991908
20,14726691
7,752302725
3,064384653
11,18953673
15,62497551
2,028792326
9,041284392
8,498306302
4,513877294
3,267763569
2,923728617
11,62031884
8,862648567
10,94350556
7,845432824
3,062251035
8,945263246
13,64891985
14,05649345
9,371425457
9,647639886
2,589208642
12,56322451
2,702547329
0,808288416
3,971170444
1,091687947
4,55526542
4,626516864
7,051803785
12,35833226
4,261251162
8,156591288
6,782925828
10,62446864
15,84463455
5,483996291
2,700242335
10,27134093
10,46467534
6,76398057
1,055763855
2,826233588
8,681691682
4,421567025
6,071592132
3,443563494
4,91642874
11,25740802
8,794402426
3,255108289
8,641731906
7,088867131
1,429254914
4,794845904
5,551169581
12,90352082
4,369158276
10,22234872
11,69358848
3,533839755
14,49795561
8,30222947
7,061031881
9,246820053
5,192353051
2,709727938
6,156393182
5,405087871
3,171083291
2,196525372
4,266340236
1,184947548
1,395063643
2,532246186
2,729760717
3,129805222
1,83926975
5,138757793
10,55173534
8,923456479
10,26996659
9,8063474
